isbn,classification,bibliographic_format,source_institution_record_number,page_count,hathitrust_record_number,_schema,imprint,names,rights_attributes,enumeration_chronology,id,volume_identifier,title,schema_version,_pages,type_of_resource,_has_advanced,ht_bib_url,issuance,last_update_date,genre,pub_date,pub_place,language,default_page_section,government_document,issn,lccn,handle_url,access_profile,date_created,source_institution,oclc
"[]","{}","BK",".b13084245x","304","8656764","3.0","W. S. Battis, 1884]","[u'Wright, Anna A. ']","pd"," ","nyp.33433074802731","nyp.33433074802731","More truth than poetry. By Anna A. Wright.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433074802731.json","monographic","2010-10-08 19:30:18","[u'poetry']","1884","ilu","eng","body","False","[]","[]","http://hdl.handle.net/2027/nyp.33433074802731","google","2016-06-18T10:05:22.3958127Z","NYP","[u'10936134']"
"[]","{}","BK",".b125858061","364","8647083","3.0","A. Hart and Hart, 1852.","[u'Le Normand, Marie Anne Ade\u0301lai\u0308de 1772-1843 ', u'Howard, Jacob Merritt 1805-1871 trl ']","pd","v. 1","nyp.33433069321556","nyp.33433069321556","Historical and secret memoirs of the Empress Josephine : (Marie Rose Tascher de La Pagerie.) : first wife of Napoleon Bonaparte / by M. A. Le Normand ; translated from the French by Jacob M. Howard.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433069321556.json","monographic","2013-04-04 19:25:57","[u'not fiction']","1852","pau","eng","body","False","[]","[]","http://hdl.handle.net/2027/nyp.33433069321556","google","2016-06-18T09:56:19.1588127Z","NYP","[u'8858440']"
"[]","{}","BK",".b131521329","212","8664464","3.0","T. K. & P. G. Collins, 1839.","[u'Carleton, William 1794-1869 ', u'Hood, Thomas 1799-1845 ']","pd","v. 1","nyp.33433074936034","nyp.33433074936034","Father Butler, and the Lough Dearg pilgrim / by W. H. Carleton ; to which is added National tales, by Thomas Hood.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433074936034.json","monographic","2010-10-07 19:30:23","[u'fiction']","1839","pau","eng","body","False","[]","[]","http://hdl.handle.net/2027/nyp.33433074936034","google","2016-06-18T10:12:44.3188127Z","NYP","[u'5918192']"
"[]","{}","BK",".b131732717","270","8667402","3.0","Elton & Co., 1852.","[u'Chetwood, W. R. (William Rufus) d. 1766 ', u'Defoe, Daniel 1661?-1731 att ', u'Victor, Benjamin d. 1778 att ']","pd"," ","nyp.33433074970751","nyp.33433074970751","The voyages and adventures of Capt. Robert Boyle; also, the extraordinary trials of Miss Villars, and their wonderful escape from slavery in Barbary.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433074970751.json","monographic","2010-10-07 20:32:15","[u'not fiction']","1852","nyu","eng","body","False","[]","[]","http://hdl.handle.net/2027/nyp.33433074970751","google","2016-06-18T10:15:26.8773127Z","NYP","[u'37215026']"
"[]","{}","BK",".b124669931","280","8640243","3.0","T. Mason and G. Lane, for the Methodist Episcopal Church, 1839.","[u'Ware, Thomas 1758-1842 ']","pd"," ","nyp.33433082395447","nyp.33433082395447","Sketches of the life and travels of Rev. Thomas Ware, who has been an intinerant Methodist preacher for more than fifty years / Written by himself. Rev. / by the editors.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433082395447.json","monographic","2010-10-05 20:33:04","[u'biography', u'not fiction']","1839","nyu","eng","body","False","[]","[u'87007009']","http://hdl.handle.net/2027/nyp.33433082395447","google","2016-06-18T09:48:25.3798127Z","NYP","[u'4848161']"
"[]","{}","BK",".b13614570x","626","8598905","3.0","[Wm. Wood & Co.] 1882.","[u'Ross, James. ']","pd","v. 1","nyp.33433010850273","nyp.33433010850273","A treatise on the diseases of the nervous system.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433010850273.json","monographic","2010-09-27 20:34:16","[u'not fiction']","1882","nyu","eng","body","False","[]","[]","http://hdl.handle.net/2027/nyp.33433010850273","google","2016-06-18T08:42:27.1853127Z","NYP","[u'38895706']"
"[]","{}","BK",".b134360540","520","8623369","3.0","Benziger Brothers, 1887, c1886.","[u'Liguori, Alfonso Maria de' Saint 1696-1787 ', u'Grimm, Eugene 1835-1891 ']","pd"," ","nyp.33433068247414","nyp.33433068247414","The passion and the death of Jesus Christ / by St. Alphonsus de Liguori ; ed. by Eugene Grimm.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433068247414.json","monographic","2010-10-10 20:32:26","[u'bibliography', u'not fiction']","1886","nyu","eng","body","False","[]","[]","http://hdl.handle.net/2027/nyp.33433068247414","google","2016-06-18T09:28:43.9913127Z","NYP","[u'21947213']"
"[]","{u'lcc': [u'P85.H8 A2']}","BK",".b132806022","60","8619086","3.0","Press of Wynkoop & Hallenbeck, 1866.","[u'Adler, G. J. (George J.) 1821-1868 ']","pd"," ","nyp.33433074373345","nyp.33433074373345","Wilhelm von Humboldt's linguistical studies. By G. J. Adler.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433074373345.json","monographic","2010-10-09 20:33:16","[u'not fiction']","1866","nyu","eng","body","False","[]","[u'11008686']","http://hdl.handle.net/2027/nyp.33433074373345","google","2016-06-18T09:23:35.8073127Z","NYP","[u'3466668']"
"[]","{}","SE",".b156098611","268","8614199","3.0","18  -","[]","pd","1883","nyp.33433057518114","nyp.33433057518114","Papers...","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433057518114.json","serial","2010-10-31 20:33:49","[]","1883","nyu","eng","body","False","[]","[]","http://hdl.handle.net/2027/nyp.33433057518114","google","2016-06-18T09:11:35.5668127Z","NYP","[u'52242700']"
"[]","{}","BK",".b125571227","462","8644960","3.0","G.P. Putnam, 1861.","[u'Irving, Washington 1783-1859 ']","pd"," ","nyp.33433081585444","nyp.33433081585444","The Alhambra / By Washington Irving.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433081585444.json","monographic","2013-04-04 19:26:20","[u'not fiction']","1861","nyu","eng","body","False","[]","[]","http://hdl.handle.net/2027/nyp.33433081585444","google","2016-06-18T09:53:57.2978127Z","NYP","[u'8092794']"
"[]","{}","BK",".b137468337","100","12309533","3.0","Cady & Burgess, 1849.","[u'Smith, Asa. ']","pd"," ","nyp.33433087588053","nyp.33433087588053","An abridgment of Smith's Illustrated astronomy ... By Asa Smith ...","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433087588053.json","monographic","2013-04-18 19:25:30","[u'not fiction']","1849","nyu","eng","body","False","[]","[]","http://hdl.handle.net/2027/nyp.33433087588053","google","2016-06-20T06:13:04.0814995Z","NYP","[u'39531071']"
"[]","{}","BK",".b135647344","220","8604362","3.0","J. Gales & son, 1827.","[u'Taylor, John Louis 1769-1829 ']","pd"," ","nyp.33433014060515","nyp.33433014060515","A revisal of the laws of the state of North-Carolina, passed from 1821-1825 (both years inclusive.) Revised by John L. Taylor ...","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433014060515.json","monographic","2010-09-26 20:35:51","[u'not fiction']","1827","ncu","eng","body","False","[]","[u'34011698']","http://hdl.handle.net/2027/nyp.33433014060515","google","2016-06-18T08:49:53.8053127Z","NYP","[u'6301499']"
"[]","{u'lcc': [u'D965 .C99']}","BK",".b126220463","104","8648620","3.0","T. Groom & Co., 1887.","[u'Cutting, Charles F. ']","pd"," ","nyp.33433066618541","nyp.33433066618541","Glimpses of Scandinavia and Russia / by Chas. F. Cutting.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433066618541.json","monographic","2010-09-25 20:32:57","[u'not fiction']","1887","mau","eng","body","False","[]","[u'04000673']","http://hdl.handle.net/2027/nyp.33433066618541","google","2016-06-19T03:41:16.1801367Z","NYP","[u'12039248']"
"[]","{u'lcc': [u'PZ3.B94 A']}","BK",".b127280996","434","8612446","3.0","W. B. Ketcham [c1891]","[u'Burr, E. F. (Enoch Fitch) 1818-1907 ']","pd"," ","nyp.33433043826589","nyp.33433043826589","Aleph, the Chaldean; or, The Messiah as seen from Alexandria. By E. F. Burr.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433043826589.json","monographic","2010-10-24 20:32:14","[u'not fiction']","1891","nyu","eng","body","False","[]","[u'06019660']","http://hdl.handle.net/2027/nyp.33433043826589","google","2016-06-18T09:09:33.1883127Z","NYP","[u'1593719']"
"[]","{}","BK",".b133906255","570","8680449","3.0","Wells & Lilly, 1823.","[u'Phillips, Wendell. ']","pd"," ","nyp.33433075943914","nyp.33433075943914","A treatise on the law of insurance.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433075943914.json","monographic","2010-10-02 19:30:28","[u'not fiction']","1823","mau","eng","body","False","[]","[]","http://hdl.handle.net/2027/nyp.33433075943914","google","2016-06-18T10:27:56.7468127Z","NYP","[u'37845568']"
"[]","{u'lcc': [u'BX9869.P6 A25 1841']}","BK",".b126900127","406","9730021","3.0","Press of W.W. Clapp & son, 1841.","[u'Pierpont, John 1785-1866 defendant. ', u'Lothrop, Samuel Kirkland 1804-1886 ']","pd"," ","nyp.33433115610093","nyp.33433115610093","Proceedings of an ecclesiastical council, in the case of the proprietors of Hollis-street meeting-house and the Rev. John Pierpont, their pastor, prepared from the official journal and original documents, by Samuel K. Lothrop ...","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433115610093.json","monographic","2015-05-16 03:26:11","[u'not fiction']","1841","mau","eng","body","False","[]","[u'37010877']","http://hdl.handle.net/2027/nyp.33433115610093","google","2016-06-19T19:59:20.1849565Z","NYP","[u'7841973']"
"[]","{u'lcc': [u'PZ7.E28 C']}","BK",".b130974031","230","8658431","3.0","H.L. Kilner & co. [c1897]","[u'Egan, Maurice Francis 1852-1924 ']","pd"," ","nyp.33433074848585","nyp.33433074848585","The chatelaine of the roses; a romance of St. Bartholomew's night, and other tales.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433074848585.json","monographic","2010-10-03 20:34:10","[u'fiction']","1897","pau","eng","body","False","[]","[u'06037559']","http://hdl.handle.net/2027/nyp.33433074848585","google","2016-06-18T10:06:32.5248127Z","NYP","[u'7707385']"
"[]","{}","BK",".b149998740","456","8607027","3.0","Fuller & Fuller, 1856.","[]","pd"," ","nyp.33433004209908","nyp.33433004209908","Catalogue of the Maine State Library, 1856. Arranged and published ... under direction of Caleb R. Ayer.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433004209908.json","monographic","2010-09-24 20:37:24","[u'catalog', u'not fiction', u'government publication']","1856","meu","eng","body","False","[]","[]","http://hdl.handle.net/2027/nyp.33433004209908","google","2016-06-18T08:55:43.4503127Z","NYP","[u'46462583']"
"[]","{}","BK",".b131515974","120","8664374","3.0","Kennedy, 1860.","[u'Lookup, Alexander pseud.? ']","pd"," ","nyp.33433074788286","nyp.33433074788286","The granddaughter of the Caesars; or, The hag of the earth and syren of the waters: containing, besides, a pathetic story of greed's victims and difficulty's brokers, by Alexander Lookup ...","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433074788286.json","monographic","2010-10-03 19:30:15","[u'not fiction']","1860","nyu","eng","body","False","[]","[]","http://hdl.handle.net/2027/nyp.33433074788286","google","2016-06-18T10:12:39.7748127Z","NYP","[u'37151860']"
"[]","{u'ddc': [u'220.3'], u'lcc': [u'BR95 .W45 1883']}","BK",".b13469336x","1030","1935175","3.0","Pub. by B. Waugh and T. Mason, for the Methodist Episcopal Church, 1833.","[u'Watson, Richard 1781-1833 ', u'Bangs, Nathan 1778-1862 ']","pd"," ","nyp.33433087338459","nyp.33433087338459","A Biblical and theological dictionary: explanatory of the history, manners, and customs of the Jews, and neighbouring nations. With an account of the most remarkable places and persons mentioned in Sacred Scripture; an exposition of the principal doctrines of Christianity: and notices of Jewish and Christian sects and heresies. By Richard Watson. <Revised by the American editors> ...","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433087338459.json","monographic","2011-08-25 19:30:32","[u'dictionary', u'not fiction']","1833","nyu","eng","body","False","[]","[u'32010509']","http://hdl.handle.net/2027/nyp.33433087338459","google","2016-06-17T19:43:10.1065254Z","NYP","[u'38191972']"
"[]","{}","BK",".b124733177","388","8640634","3.0","Appleton, 1874.","[u'Taylor, W. C. (William Cooke) 1800-1849 ', u'Henry, C. S. ']","pd"," ","nyp.33433081596417","nyp.33433081596417","A manual of ancient history, containing the political history, geographical position and social state of the principal nations of antiquity; carfully revised from the ancient writers; revised by C. S. Henry, with questions adapted for schools and colleges.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433081596417.json","monographic","2010-10-04 19:30:27","[u'not fiction']","1874","nyu","eng","body","False","[]","[]","http://hdl.handle.net/2027/nyp.33433081596417","google","2016-06-18T09:48:48.9818127Z","NYP","[u'6080486']"
"[]","{u'lcc': [u'ML400 .W12']}","BK",".b143980683","418","8695020","3.0","Funk & Wagnalls company, 1899.","[u'Wagnalls, Mabel 1871-1946 ']","pdus"," ","nyp.33433082265665","nyp.33433082265665","Stars of the opera; a description of twelve operas and a series of personal sketches, with interviews, of Marcella Sembrich, Emma Eames, Emma Calve, Lillian Nordica, Lilli Lehmann and Nellie Melba, by Mabel Wagnalls.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433082265665.json","monographic","2013-04-05 19:25:17","[u'not fiction']","1899","nyu","eng","body","False","[]","[u'99005767']","http://hdl.handle.net/2027/nyp.33433082265665","google","2016-06-18T10:49:16.2328127Z","NYP","[u'10238756']"
"[]","{}","BK",".b131786118","270","8668041","3.0","Published by E. Sargeant, and M. & W. Ward; and Munroe, Francis & Parker, and Edward Cotton, Boston., 1809-1811.","[u'Chalmers, Alexander 1759-1834 ']","pd","v. 14","nyp.33433074912852","nyp.33433074912852","The British essayists; with prefaces, historical and biographical, / by Alexander Chalmers ...","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433074912852.json","monographic","2010-10-07 20:31:10","[u'not fiction']","1811","nyu","eng","body","False","[]","[]","http://hdl.handle.net/2027/nyp.33433074912852","google","2016-06-18T10:15:56.3533127Z","NYP","[u'8271034']"
"[]","{}","BK",".b135430975","228","100790394","3.0","Claxton, Remsen & Haffelfinger, 1871.","[u'Phelps, Lincoln Mrs 1793-1884 ']","pd"," ","nyp.33433010839359","nyp.33433010839359","New edition of botany for beginners: an introduction to Mrs. Lincoln's lectures on botany. For the use of public schools and the younger pupils of higher schools and academies.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433010839359.json","monographic","2015-08-29 03:25:06","[u'not fiction']","1871","pau","eng","body","False","[]","[]","http://hdl.handle.net/2027/nyp.33433010839359","google","2016-06-20T16:29:30.0903402Z","NYP","[u'38515683']"
