edition_name,chapter_name,count_type,percent
adventuresofhuck00twaiuoft-HuckFinn.json,6,words,82.93650081598713
adventuresofhuck00twaiuoft-HuckFinn.json,7,words,83.51802384740303
adventuresofhuck00twaiuoft-HuckFinn.json,8,words,72.60858438258879
adventuresofhuck00twaiuoft-HuckFinn.json,9,words,83.0369309180988
adventuresofhuck00twaiuoft-HuckFinn.json,10,words,88.34438942352631
adventuresofhuck00twaiuoft-HuckFinn.json,11,words,76.13707687260563
adventuresofhuck00twaiuoft-HuckFinn.json,12,words,77.0160817537969
adventuresofhuck00twaiuoft-HuckFinn.json,13,words,73.45943733820732
adventuresofhuck00twaiuoft-HuckFinn.json,14,words,67.23798020469192
adventuresofhuck00twaiuoft-HuckFinn.json,15,words,77.57580442645273
adventuresofhuck00twaiuoft-HuckFinn.json,16,words,29.17872355705978
adventuresofhuck00twaiuoft-HuckFinn.json,17,words,77.33578575352497
adventuresofhuck00twaiuoft-HuckFinn.json,18,words,73.59026687455267
adventuresofhuck00twaiuoft-HuckFinn.json,19,words,73.59801673650898
adventuresofhuck00twaiuoft-HuckFinn.json,20,words,77.15279011990647
adventuresofhuck00twaiuoft-HuckFinn.json,21,words,76.0199888857427
adventuresofhuck00twaiuoft-HuckFinn.json,22,words,81.0416589859664
adventuresofhuck00twaiuoft-HuckFinn.json,23,words,74.07172180323931
adventuresofhuck00twaiuoft-HuckFinn.json,24,words,77.13974817347963
adventuresofhuck00twaiuoft-HuckFinn.json,25,words,77.43285094979139
adventuresofhuck00twaiuoft-HuckFinn.json,26,words,69.6343864050091
adventuresofhuck00twaiuoft-HuckFinn.json,27,words,79.6439118790819
adventuresofhuck00twaiuoft-HuckFinn.json,28,words,70.38107170491402
adventuresofhuck00twaiuoft-HuckFinn.json,29,words,74.87569079838993
adventuresofhuck00twaiuoft-HuckFinn.json,30,words,68.59958538321024
adventuresofhuck00twaiuoft-HuckFinn.json,31,words,77.96736059170476
adventuresofhuck00twaiuoft-HuckFinn.json,32,words,28.137758126835426
adventuresofhuck00twaiuoft-HuckFinn.json,33,words,0.0
adventuresofhuck00twaiuoft-HuckFinn.json,34,words,71.44860441690093
adventuresofhuck00twaiuoft-HuckFinn.json,35,words,73.53815599964139
adventuresofhuck00twaiuoft-HuckFinn.json,36,words,78.20423096774924
adventuresofhuck00twaiuoft-HuckFinn.json,37,words,77.97136209254128
adventuresofhuck00twaiuoft-HuckFinn.json,38,words,73.13571832766708
adventuresofhuck00twaiuoft-HuckFinn.json,39,words,78.0744412968218
adventuresofhuck00twaiuoft-HuckFinn.json,40,words,78.11666943200046
adventuresofhuck00twaiuoft-HuckFinn.json,41,words,71.3548873221251
adventuresofhuck00twaiuoft-HuckFinn.json,42,words,76.92328151993492
adventuresofhuck00twaiuoft-HuckFinn.json,43,words,75.15499138793459
adventuresofhuck1904twai-HuckFinn.json,1,sentences,1.4925373134329047
adventuresofhuck1904twai-HuckFinn.json,2,sentences,44.186046511628135
adventuresofhuck1904twai-HuckFinn.json,3,sentences,34.615384615384485
adventuresofhuck1904twai-HuckFinn.json,4,sentences,52.27272727272719
adventuresofhuck1904twai-HuckFinn.json,5,sentences,37.7777777777776
adventuresofhuck1904twai-HuckFinn.json,6,sentences,41.91176470588242
adventuresofhuck1904twai-HuckFinn.json,7,sentences,46.15384615384602
adventuresofhuck1904twai-HuckFinn.json,8,sentences,41.509433962264026
adventuresofhuck1904twai-HuckFinn.json,9,sentences,52.05479452054788
adventuresofhuck1904twai-HuckFinn.json,10,sentences,48.61111111111123
adventuresofhuck1904twai-HuckFinn.json,11,sentences,40.6976744186048
adventuresofhuck1904twai-HuckFinn.json,12,sentences,34.02777777777793
adventuresofhuck1904twai-HuckFinn.json,13,sentences,33.0
adventuresofhuck1904twai-HuckFinn.json,14,sentences,34.18367346938784
adventuresofhuck1904twai-HuckFinn.json,15,sentences,33.8983050847458
adventuresofhuck1904twai-HuckFinn.json,16,sentences,18.141592920354924
adventuresofhuck1904twai-HuckFinn.json,17,sentences,31.125827814569668
adventuresofhuck1904twai-HuckFinn.json,18,sentences,30.66037735849039
adventuresofhuck1904twai-HuckFinn.json,19,sentences,21.551724137931256
adventuresofhuck1904twai-HuckFinn.json,20,sentences,24.812030075187863
adventuresofhuck1904twai-HuckFinn.json,21,sentences,26.771653543306897
adventuresofhuck1904twai-HuckFinn.json,22,sentences,33.33333333333323
adventuresofhuck1904twai-HuckFinn.json,23,sentences,31.623931623931863
adventuresofhuck1904twai-HuckFinn.json,24,sentences,38.0
adventuresofhuck1904twai-HuckFinn.json,25,sentences,21.621621621621372
adventuresofhuck1904twai-HuckFinn.json,26,sentences,29.62962962962993
adventuresofhuck1904twai-HuckFinn.json,27,sentences,20.192307692307566
adventuresofhuck1904twai-HuckFinn.json,28,sentences,17.61006289308149
adventuresofhuck1904twai-HuckFinn.json,29,sentences,28.947368421052513
adventuresofhuck1904twai-HuckFinn.json,30,sentences,9.433962264150914
adventuresofhuck1904twai-HuckFinn.json,31,sentences,37.03703703703735
adventuresofhuck1904twai-HuckFinn.json,32,sentences,30.09708737864093
adventuresofhuck1904twai-HuckFinn.json,33,sentences,26.15384615384606
adventuresofhuck1904twai-HuckFinn.json,34,sentences,26.363636363636548
adventuresofhuck1904twai-HuckFinn.json,35,sentences,33.33333333333367
adventuresofhuck1904twai-HuckFinn.json,36,sentences,33.333333333333144
adventuresofhuck1904twai-HuckFinn.json,37,sentences,25.287356321839027
adventuresofhuck1904twai-HuckFinn.json,38,sentences,28.000000000000238
adventuresofhuck1904twai-HuckFinn.json,39,sentences,40.243902439024424
adventuresofhuck1904twai-HuckFinn.json,40,sentences,21.052631578947448
adventuresofhuck1904twai-HuckFinn.json,41,sentences,23.157894736841996
adventuresofhuck1904twai-HuckFinn.json,42,sentences,26.086956521739395
adventuresofhuck1904twai-HuckFinn.json,43,sentences,14.28571428571432
adventuresofhuck1904twai-HuckFinn.json,1,words,3.407053794652203
adventuresofhuck1904twai-HuckFinn.json,2,words,78.84891474960696
adventuresofhuck1904twai-HuckFinn.json,3,words,80.57901776015339
adventuresofhuck1904twai-HuckFinn.json,4,words,78.51950427773609
adventuresofhuck1904twai-HuckFinn.json,5,words,75.83073105594669
adventuresofhuck1904twai-HuckFinn.json,6,words,83.13699917124742
adventuresofhuck1904twai-HuckFinn.json,7,words,82.52248387807897
adventuresofhuck1904twai-HuckFinn.json,8,words,72.67702959027116
adventuresofhuck1904twai-HuckFinn.json,9,words,81.93001719650547
adventuresofhuck1904twai-HuckFinn.json,10,words,86.12964907653658
adventuresofhuck1904twai-HuckFinn.json,11,words,75.87997360289175
adventuresofhuck1904twai-HuckFinn.json,12,words,77.24262073250438
adventuresofhuck1904twai-HuckFinn.json,13,words,72.3959248456748
adventuresofhuck1904twai-HuckFinn.json,14,words,66.69423558897242
adventuresofhuck1904twai-HuckFinn.json,15,words,77.2538522984941
adventuresofhuck1904twai-HuckFinn.json,16,words,29.113919934237575
adventuresofhuck1904twai-HuckFinn.json,17,words,76.73859126031567
adventuresofhuck1904twai-HuckFinn.json,18,words,73.61362316886122
adventuresofhuck1904twai-HuckFinn.json,19,words,73.31221600832325
adventuresofhuck1904twai-HuckFinn.json,20,words,75.84594942890455
adventuresofhuck1904twai-HuckFinn.json,21,words,75.58630538540186
adventuresofhuck1904twai-HuckFinn.json,22,words,81.9186480043438
adventuresofhuck1904twai-HuckFinn.json,23,words,73.35322026696878
adventuresofhuck1904twai-HuckFinn.json,24,words,76.37960516088825
adventuresofhuck1904twai-HuckFinn.json,25,words,76.74256013056078
adventuresofhuck1904twai-HuckFinn.json,26,words,70.37680992157752
adventuresofhuck1904twai-HuckFinn.json,27,words,79.08111265500091
adventuresofhuck1904twai-HuckFinn.json,28,words,68.77396013882795
adventuresofhuck1904twai-HuckFinn.json,29,words,75.00169938750268
adventuresofhuck1904twai-HuckFinn.json,30,words,68.30099941210966
adventuresofhuck1904twai-HuckFinn.json,31,words,76.77843852442304
adventuresofhuck1904twai-HuckFinn.json,32,words,72.76549946727356
adventuresofhuck1904twai-HuckFinn.json,33,words,71.17204851717491
adventuresofhuck1904twai-HuckFinn.json,34,words,70.71848881596463
adventuresofhuck1904twai-HuckFinn.json,35,words,74.09116925171332
adventuresofhuck1904twai-HuckFinn.json,36,words,76.79030880086567
adventuresofhuck1904twai-HuckFinn.json,37,words,76.04528693043993
adventuresofhuck1904twai-HuckFinn.json,38,words,72.99012712305927
adventuresofhuck1904twai-HuckFinn.json,39,words,77.49213094114039
adventuresofhuck1904twai-HuckFinn.json,40,words,76.54199620227497
adventuresofhuck1904twai-HuckFinn.json,41,words,69.69873692009088
adventuresofhuck1904twai-HuckFinn.json,42,words,75.74886672134271
adventuresofhuck1904twai-HuckFinn.json,43,words,76.80112357500245
cihm_50160-HuckFinn.json,1,sentences,31.343283582089636
cihm_50160-HuckFinn.json,2,sentences,24.80620155038779
cihm_50160-HuckFinn.json,3,sentences,17.948717948717825
cihm_50160-HuckFinn.json,4,sentences,40.90909090909086
cihm_50160-HuckFinn.json,5,sentences,26.111111111110922
cihm_50160-HuckFinn.json,6,sentences,29.411764705882433
cihm_50160-HuckFinn.json,7,sentences,32.30769230769222
cihm_50160-HuckFinn.json,8,sentences,7.169811320754522
cihm_50160-HuckFinn.json,9,sentences,4.1095890410958695
cihm_50160-HuckFinn.json,10,sentences,22.22222222222237
cihm_50160-HuckFinn.json,11,sentences,18.604651162790823
cihm_50160-HuckFinn.json,12,sentences,19.444444444444628
cihm_50160-HuckFinn.json,13,sentences,20.0
cihm_50160-HuckFinn.json,14,sentences,18.87755102040826
cihm_50160-HuckFinn.json,15,sentences,20.338983050847503
cihm_50160-HuckFinn.json,16,sentences,13.053097345133672
cihm_50160-HuckFinn.json,17,sentences,29.801324503311392
cihm_50160-HuckFinn.json,18,sentences,25.943396226414908
cihm_50160-HuckFinn.json,19,sentences,12.931034482758836
cihm_50160-HuckFinn.json,20,sentences,10.526315789473571
cihm_50160-HuckFinn.json,21,sentences,19.685039370078563
cihm_50160-HuckFinn.json,22,sentences,17.283950617283864
cihm_50160-HuckFinn.json,23,sentences,25.641025641025877
cihm_50160-HuckFinn.json,24,sentences,26.0
cihm_50160-HuckFinn.json,25,sentences,16.21621621621597
cihm_50160-HuckFinn.json,26,sentences,20.987654320987943
cihm_50160-HuckFinn.json,27,sentences,14.423076923076803
cihm_50160-HuckFinn.json,28,sentences,12.578616352200985
cihm_50160-HuckFinn.json,29,sentences,15.789473684210389
cihm_50160-HuckFinn.json,30,sentences,5.6603773584905355
cihm_50160-HuckFinn.json,31,sentences,24.074074074074368
cihm_50160-HuckFinn.json,32,sentences,14.563106796116639
cihm_50160-HuckFinn.json,33,sentences,18.46153846153836
cihm_50160-HuckFinn.json,34,sentences,17.272727272727447
cihm_50160-HuckFinn.json,35,sentences,13.615023474178745
cihm_50160-HuckFinn.json,36,sentences,18.8888888888887
cihm_50160-HuckFinn.json,37,sentences,13.7931034482758
cihm_50160-HuckFinn.json,38,sentences,19.20000000000023
cihm_50160-HuckFinn.json,39,sentences,29.26829268292687
cihm_50160-HuckFinn.json,40,sentences,3.9473684210527047
cihm_50160-HuckFinn.json,41,sentences,7.368421052631463
cihm_50160-HuckFinn.json,42,sentences,17.39130434782635
cihm_50160-HuckFinn.json,43,sentences,4.761904761904796
cihm_50160-HuckFinn.json,1,words,74.7841683484721
cihm_50160-HuckFinn.json,2,words,74.7701002626831
cihm_50160-HuckFinn.json,3,words,59.93045371224431
cihm_50160-HuckFinn.json,4,words,78.42584535155686
cihm_50160-HuckFinn.json,5,words,73.96988829828764
cihm_50160-HuckFinn.json,6,words,78.99997013591681
cihm_50160-HuckFinn.json,7,words,78.26913797584571
cihm_50160-HuckFinn.json,8,words,43.45227908357855
cihm_50160-HuckFinn.json,9,words,37.98863687755675
cihm_50160-HuckFinn.json,10,words,76.33033470938535
cihm_50160-HuckFinn.json,11,words,56.1075048950903
cihm_50160-HuckFinn.json,12,words,71.21742749538814
cihm_50160-HuckFinn.json,13,words,72.92471590505458
cihm_50160-HuckFinn.json,14,words,65.62884345571322
cihm_50160-HuckFinn.json,15,words,76.75968673163649
cihm_50160-HuckFinn.json,16,words,28.661260256266885
cihm_50160-HuckFinn.json,17,words,77.06212083132706
cihm_50160-HuckFinn.json,18,words,73.4151373362531
cihm_50160-HuckFinn.json,19,words,66.23324859522101
cihm_50160-HuckFinn.json,20,words,71.83118784121855
cihm_50160-HuckFinn.json,21,words,73.72471351357547
cihm_50160-HuckFinn.json,22,words,79.0807809378471
cihm_50160-HuckFinn.json,23,words,72.18460839565195
cihm_50160-HuckFinn.json,24,words,74.87052074361777
cihm_50160-HuckFinn.json,25,words,74.68421599367836
cihm_50160-HuckFinn.json,26,words,68.72319897662916
cihm_50160-HuckFinn.json,27,words,78.86721617610013
cihm_50160-HuckFinn.json,28,words,67.15155133857837
cihm_50160-HuckFinn.json,29,words,71.27591037711207
cihm_50160-HuckFinn.json,30,words,66.56363952453661
cihm_50160-HuckFinn.json,31,words,75.08550393864945
cihm_50160-HuckFinn.json,32,words,68.21968454531637
cihm_50160-HuckFinn.json,33,words,69.48484970078461
cihm_50160-HuckFinn.json,34,words,71.04402777342797
cihm_50160-HuckFinn.json,35,words,70.03912727453715
cihm_50160-HuckFinn.json,36,words,74.90376667924627
cihm_50160-HuckFinn.json,37,words,75.33091278215406
cihm_50160-HuckFinn.json,38,words,67.33339810959194
cihm_50160-HuckFinn.json,39,words,77.48559458298729
cihm_50160-HuckFinn.json,40,words,65.65069289747873
cihm_50160-HuckFinn.json,41,words,69.3699253366866
cihm_50160-HuckFinn.json,42,words,74.24425493152495
cihm_50160-HuckFinn.json,43,words,64.07359358748207
dli.ernet.14052-HuckFinn.json,1,sentences,40.29850746268664
dli.ernet.14052-HuckFinn.json,2,sentences,38.75968992248084
dli.ernet.14052-HuckFinn.json,3,sentences,32.051282051281916
dli.ernet.14052-HuckFinn.json,4,sentences,53.40909090909082
dli.ernet.14052-HuckFinn.json,5,sentences,36.66666666666649
dli.ernet.14052-HuckFinn.json,6,sentences,36.76470588235301
dli.ernet.14052-HuckFinn.json,7,sentences,46.15384615384602
dli.ernet.14052-HuckFinn.json,8,sentences,32.4528301886791
dli.ernet.14052-HuckFinn.json,9,sentences,45.205479452054746
dli.ernet.14052-HuckFinn.json,10,sentences,51.388888888889
dli.ernet.14052-HuckFinn.json,11,sentences,41.86046511627922
dli.ernet.14052-HuckFinn.json,12,sentences,29.166666666666828
dli.ernet.14052-HuckFinn.json,13,sentences,31.0
dli.ernet.14052-HuckFinn.json,14,sentences,26.020408163265394
dli.ernet.14052-HuckFinn.json,15,sentences,36.44067796610173
dli.ernet.14052-HuckFinn.json,16,sentences,16.814159292036337
dli.ernet.14052-HuckFinn.json,17,sentences,28.476821192053116
dli.ernet.14052-HuckFinn.json,18,sentences,29.245283018867745
dli.ernet.14052-HuckFinn.json,19,sentences,16.379310344827804
dli.ernet.14052-HuckFinn.json,20,sentences,29.32330827067659
dli.ernet.14052-HuckFinn.json,21,sentences,28.346456692913193
dli.ernet.14052-HuckFinn.json,22,sentences,22.22222222222213
dli.ernet.14052-HuckFinn.json,23,sentences,30.769230769231008
dli.ernet.14052-HuckFinn.json,24,sentences,32.0
dli.ernet.14052-HuckFinn.json,25,sentences,24.324324324324074
dli.ernet.14052-HuckFinn.json,26,sentences,24.691358024691652
dli.ernet.14052-HuckFinn.json,27,sentences,20.192307692307566
dli.ernet.14052-HuckFinn.json,28,sentences,18.238993710691553
dli.ernet.14052-HuckFinn.json,29,sentences,25.657894736841982
dli.ernet.14052-HuckFinn.json,30,sentences,5.6603773584905355
dli.ernet.14052-HuckFinn.json,31,sentences,29.012345679012647
dli.ernet.14052-HuckFinn.json,32,sentences,23.30097087378655
dli.ernet.14052-HuckFinn.json,33,sentences,24.61538461538452
dli.ernet.14052-HuckFinn.json,34,sentences,23.636363636363818
dli.ernet.14052-HuckFinn.json,35,sentences,24.413145539906456
dli.ernet.14052-HuckFinn.json,36,sentences,31.11111111111092
dli.ernet.14052-HuckFinn.json,37,sentences,22.988505747126382
dli.ernet.14052-HuckFinn.json,38,sentences,28.80000000000024
dli.ernet.14052-HuckFinn.json,39,sentences,34.14634146341467
dli.ernet.14052-HuckFinn.json,40,sentences,18.421052631579023
dli.ernet.14052-HuckFinn.json,41,sentences,15.789473684210408
dli.ernet.14052-HuckFinn.json,42,sentences,0.0
dli.ernet.14052-HuckFinn.json,43,sentences,9.523809523809557
dli.ernet.14052-HuckFinn.json,1,words,89.35340629661253
dli.ernet.14052-HuckFinn.json,2,words,86.64258624455923
dli.ernet.14052-HuckFinn.json,3,words,85.03810645032704
dli.ernet.14052-HuckFinn.json,4,words,89.16041830633688
dli.ernet.14052-HuckFinn.json,5,words,85.53317914611318
dli.ernet.14052-HuckFinn.json,6,words,85.78583999421942
dli.ernet.14052-HuckFinn.json,7,words,89.49085948937832
dli.ernet.14052-HuckFinn.json,8,words,83.34532896879179
dli.ernet.14052-HuckFinn.json,9,words,89.33776602021148
dli.ernet.14052-HuckFinn.json,10,words,90.6774255919941
dli.ernet.14052-HuckFinn.json,11,words,85.50358986386273
dli.ernet.14052-HuckFinn.json,12,words,85.7442793007659
dli.ernet.14052-HuckFinn.json,13,words,82.3863343800289
dli.ernet.14052-HuckFinn.json,14,words,81.23415682062297
dli.ernet.14052-HuckFinn.json,15,words,87.67952972364637
dli.ernet.14052-HuckFinn.json,16,words,32.94443605122617
dli.ernet.14052-HuckFinn.json,17,words,83.01750867651424
dli.ernet.14052-HuckFinn.json,18,words,83.42193676810041
dli.ernet.14052-HuckFinn.json,19,words,83.30587970855356
dli.ernet.14052-HuckFinn.json,20,words,83.49399431816603
dli.ernet.14052-HuckFinn.json,21,words,82.73806555226004
dli.ernet.14052-HuckFinn.json,22,words,87.85096494825868
dli.ernet.14052-HuckFinn.json,23,words,83.03177313235396
dli.ernet.14052-HuckFinn.json,24,words,84.32852825246442
dli.ernet.14052-HuckFinn.json,25,words,85.2082736402792
dli.ernet.14052-HuckFinn.json,26,words,82.38106717841625
dli.ernet.14052-HuckFinn.json,27,words,85.03051582184128
dli.ernet.14052-HuckFinn.json,28,words,79.336467449334
dli.ernet.14052-HuckFinn.json,29,words,83.7572264450114
dli.ernet.14052-HuckFinn.json,30,words,80.13748013054136
dli.ernet.14052-HuckFinn.json,31,words,84.45074296798538
dli.ernet.14052-HuckFinn.json,32,words,79.09533412908289
dli.ernet.14052-HuckFinn.json,33,words,83.47001568916701
dli.ernet.14052-HuckFinn.json,34,words,82.7605808282618
dli.ernet.14052-HuckFinn.json,35,words,81.25791380625579
dli.ernet.14052-HuckFinn.json,36,words,83.94576519448103
dli.ernet.14052-HuckFinn.json,37,words,86.09826592407518
dli.ernet.14052-HuckFinn.json,38,words,83.21558820464729
dli.ernet.14052-HuckFinn.json,39,words,86.86948925842209
dli.ernet.14052-HuckFinn.json,40,words,84.70661806712441
dli.ernet.14052-HuckFinn.json,41,words,83.62517859741988
dli.ernet.14052-HuckFinn.json,42,words,0.0
dli.ernet.14052-HuckFinn.json,43,words,88.88374485596695
dli.ernet.235649-HuckFinn.json,1,sentences,0.0
dli.ernet.235649-HuckFinn.json,2,sentences,0.0
dli.ernet.235649-HuckFinn.json,3,sentences,0.0
dli.ernet.235649-HuckFinn.json,4,sentences,0.0
dli.ernet.235649-HuckFinn.json,5,sentences,0.0
dli.ernet.235649-HuckFinn.json,6,sentences,0.0
dli.ernet.235649-HuckFinn.json,7,sentences,0.0
dli.ernet.235649-HuckFinn.json,8,sentences,0.0
dli.ernet.235649-HuckFinn.json,9,sentences,0.0
dli.ernet.235649-HuckFinn.json,10,sentences,0.0
dli.ernet.235649-HuckFinn.json,11,sentences,0.0
dli.ernet.235649-HuckFinn.json,12,sentences,0.0
dli.ernet.235649-HuckFinn.json,13,sentences,0.0
dli.ernet.235649-HuckFinn.json,14,sentences,0.0
dli.ernet.235649-HuckFinn.json,15,sentences,0.0
dli.ernet.235649-HuckFinn.json,16,sentences,14.601769911505357
dli.ernet.235649-HuckFinn.json,17,sentences,33.77483443708623
dli.ernet.235649-HuckFinn.json,18,sentences,26.886792452830004
dli.ernet.235649-HuckFinn.json,19,sentences,24.137931034482982
dli.ernet.235649-HuckFinn.json,20,sentences,29.32330827067659
dli.ernet.235649-HuckFinn.json,21,sentences,26.771653543306897
dli.ernet.235649-HuckFinn.json,22,sentences,25.925925925925828
dli.ernet.235649-HuckFinn.json,23,sentences,42.307692307692506
dli.ernet.235649-HuckFinn.json,24,sentences,37.0
dli.ernet.235649-HuckFinn.json,25,sentences,17.11711711711687
dli.ernet.235649-HuckFinn.json,26,sentences,37.03703703703735
dli.ernet.235649-HuckFinn.json,27,sentences,21.153846153846025
dli.ernet.235649-HuckFinn.json,28,sentences,24.52830188679217
dli.ernet.235649-HuckFinn.json,29,sentences,38.15789473684197
dli.ernet.235649-HuckFinn.json,30,sentences,18.86792452830186
dli.ernet.235649-HuckFinn.json,31,sentences,36.419753086420066
dli.ernet.235649-HuckFinn.json,32,sentences,32.52427184466035
dli.ernet.235649-HuckFinn.json,33,sentences,26.15384615384606
dli.ernet.235649-HuckFinn.json,34,sentences,30.9090909090911
dli.ernet.235649-HuckFinn.json,35,sentences,33.09859154929612
dli.ernet.235649-HuckFinn.json,36,sentences,41.111111111110944
dli.ernet.235649-HuckFinn.json,37,sentences,24.137931034482705
dli.ernet.235649-HuckFinn.json,38,sentences,32.00000000000024
dli.ernet.235649-HuckFinn.json,39,sentences,42.682926829268325
dli.ernet.235649-HuckFinn.json,40,sentences,28.947368421052722
dli.ernet.235649-HuckFinn.json,41,sentences,29.473684210526216
dli.ernet.235649-HuckFinn.json,42,sentences,32.17391304347853
dli.ernet.235649-HuckFinn.json,43,sentences,4.761904761904796
dli.ernet.235649-HuckFinn.json,1,words,0.0
dli.ernet.235649-HuckFinn.json,2,words,0.0
dli.ernet.235649-HuckFinn.json,3,words,0.0
dli.ernet.235649-HuckFinn.json,4,words,0.0
dli.ernet.235649-HuckFinn.json,5,words,0.0
dli.ernet.235649-HuckFinn.json,6,words,0.0
dli.ernet.235649-HuckFinn.json,7,words,0.0
dli.ernet.235649-HuckFinn.json,8,words,0.0
dli.ernet.235649-HuckFinn.json,9,words,0.0
dli.ernet.235649-HuckFinn.json,10,words,0.0
dli.ernet.235649-HuckFinn.json,11,words,0.0
dli.ernet.235649-HuckFinn.json,12,words,0.0
dli.ernet.235649-HuckFinn.json,13,words,0.0
dli.ernet.235649-HuckFinn.json,14,words,0.0
dli.ernet.235649-HuckFinn.json,15,words,0.0
dli.ernet.235649-HuckFinn.json,16,words,30.831193495358402
dli.ernet.235649-HuckFinn.json,17,words,85.5389481934858
dli.ernet.235649-HuckFinn.json,18,words,83.81781438784263
dli.ernet.235649-HuckFinn.json,19,words,82.62865869542642
dli.ernet.235649-HuckFinn.json,20,words,83.0947326117986
dli.ernet.235649-HuckFinn.json,21,words,81.99077071821911
dli.ernet.235649-HuckFinn.json,22,words,86.10374048588415
dli.ernet.235649-HuckFinn.json,23,words,86.6717972659075
dli.ernet.235649-HuckFinn.json,24,words,87.45882147496042
dli.ernet.235649-HuckFinn.json,25,words,86.32081801226165
dli.ernet.235649-HuckFinn.json,26,words,85.82291813164709
dli.ernet.235649-HuckFinn.json,27,words,86.24837150653069
dli.ernet.235649-HuckFinn.json,28,words,85.6413979189747
dli.ernet.235649-HuckFinn.json,29,words,87.54194047528095
dli.ernet.235649-HuckFinn.json,30,words,84.17580968056691
dli.ernet.235649-HuckFinn.json,31,words,84.77552546836328
dli.ernet.235649-HuckFinn.json,32,words,85.28283861814145
dli.ernet.235649-HuckFinn.json,33,words,82.66101420820921
dli.ernet.235649-HuckFinn.json,34,words,85.02395072418878
dli.ernet.235649-HuckFinn.json,35,words,84.463594897035
dli.ernet.235649-HuckFinn.json,36,words,88.24574397792713
dli.ernet.235649-HuckFinn.json,37,words,86.59913326651659
dli.ernet.235649-HuckFinn.json,38,words,85.97463480834892
dli.ernet.235649-HuckFinn.json,39,words,85.70507348848223
dli.ernet.235649-HuckFinn.json,40,words,86.49935412824601
dli.ernet.235649-HuckFinn.json,41,words,83.1519258956613
dli.ernet.235649-HuckFinn.json,42,words,85.28257731381798
dli.ernet.235649-HuckFinn.json,43,words,85.55116047624307
dli.ernet.470159-HuckFinn.json,1,sentences,35.82089552238814
dli.ernet.470159-HuckFinn.json,2,sentences,35.65891472868238
dli.ernet.470159-HuckFinn.json,3,sentences,30.769230769230635
dli.ernet.470159-HuckFinn.json,4,sentences,34.09090909090906
dli.ernet.470159-HuckFinn.json,5,sentences,29.999999999999808
dli.ernet.470159-HuckFinn.json,6,sentences,37.50000000000007
dli.ernet.470159-HuckFinn.json,7,sentences,41.53846153846142
dli.ernet.470159-HuckFinn.json,8,sentences,29.81132075471683
dli.ernet.470159-HuckFinn.json,9,sentences,43.83561643835612
dli.ernet.470159-HuckFinn.json,10,sentences,44.44444444444457
dli.ernet.470159-HuckFinn.json,11,sentences,34.302325581395465
dli.ernet.470159-HuckFinn.json,12,sentences,36.111111111111256
dli.ernet.470159-HuckFinn.json,13,sentences,31.0
dli.ernet.470159-HuckFinn.json,14,sentences,19.897959183673564
dli.ernet.470159-HuckFinn.json,15,sentences,38.13559322033902
dli.ernet.470159-HuckFinn.json,16,sentences,17.47787610619563
dli.ernet.470159-HuckFinn.json,17,sentences,27.814569536423978
dli.ernet.470159-HuckFinn.json,18,sentences,31.132075471697938
dli.ernet.470159-HuckFinn.json,19,sentences,19.827586206896772
dli.ernet.470159-HuckFinn.json,20,sentences,25.563909774435984
dli.ernet.470159-HuckFinn.json,21,sentences,24.409448818897452
dli.ernet.470159-HuckFinn.json,22,sentences,20.987654320987563
dli.ernet.470159-HuckFinn.json,23,sentences,24.78632478632502
dli.ernet.470159-HuckFinn.json,24,sentences,20.0
dli.ernet.470159-HuckFinn.json,25,sentences,17.11711711711687
dli.ernet.470159-HuckFinn.json,26,sentences,29.62962962962993
dli.ernet.470159-HuckFinn.json,27,sentences,22.115384615384485
dli.ernet.470159-HuckFinn.json,28,sentences,15.09433962264124
dli.ernet.470159-HuckFinn.json,29,sentences,21.710526315789345
dli.ernet.470159-HuckFinn.json,30,sentences,16.98113207547167
dli.ernet.470159-HuckFinn.json,31,sentences,32.09876543209907
dli.ernet.470159-HuckFinn.json,32,sentences,28.155339805825392
dli.ernet.470159-HuckFinn.json,33,sentences,29.99999999999991
dli.ernet.470159-HuckFinn.json,34,sentences,24.545454545454728
dli.ernet.470159-HuckFinn.json,35,sentences,27.23004694835716
dli.ernet.470159-HuckFinn.json,36,sentences,23.333333333333144
dli.ernet.470159-HuckFinn.json,37,sentences,20.689655172413737
dli.ernet.470159-HuckFinn.json,38,sentences,31.20000000000024
dli.ernet.470159-HuckFinn.json,39,sentences,26.82926829268297
dli.ernet.470159-HuckFinn.json,40,sentences,14.47368421052639
dli.ernet.470159-HuckFinn.json,41,sentences,21.052631578947256
dli.ernet.470159-HuckFinn.json,42,sentences,25.21739130434809
dli.ernet.470159-HuckFinn.json,43,sentences,14.28571428571432
dli.ernet.470159-HuckFinn.json,1,words,88.31618379070456
dli.ernet.470159-HuckFinn.json,2,words,86.82859039782916
dli.ernet.470159-HuckFinn.json,3,words,85.80095927672598
dli.ernet.470159-HuckFinn.json,4,words,84.65553917538213
dli.ernet.470159-HuckFinn.json,5,words,84.33835480317667
dli.ernet.470159-HuckFinn.json,6,words,87.43568881614908
dli.ernet.470159-HuckFinn.json,7,words,90.41958992687415
dli.ernet.470159-HuckFinn.json,8,words,82.02447640227727
dli.ernet.470159-HuckFinn.json,9,words,89.64749676322441
dli.ernet.470159-HuckFinn.json,10,words,90.23197971001761
